D01_highlight,D01_grad_mean,D01_grad_std,D01_bright_sym,D02_RGB_G_mean,D02_RGB_theta_var,D02_RGB_R_mut(%),D02_LAB_G_mean,D02_LAB_theta_var,D02_LAB_R_mut(%),D03_eye_face_ratio,D03_sym_y,D03_mouth_face_ratio,D03_nose_face_ratio,D03_left_eye_aspect,D03_right_eye_aspect,D03_brow_height_diff,D03_mouth_aspect,D03_left_eye_nose_dist,D03_nose_tip_y_norm,D04_diff_mean,D04_diff_std,D04_hf_mean,D04_hf_std,D06_high_freq_mean,D06_low_freq_mean,D06_freq_ratio,D07_dct_mean,D07_dct_var,D07_dct_skew,D07_dct_kurt,D09_spam_mean,D09_spam_var,D09_spam_std,D11_edge_density,D11_edge_complexity,D11_grad_mean,D11_grad_std,D11_grad_entropy,D11_wavelet_energy_H1,D11_wavelet_energy_V1,D11_wavelet_energy_D1,D11_wavelet_energy_D2,D11_wavelet_D1_std,D11_wavelet_D2_std,D11_wavelet_D1_skew,D11_wavelet_D2_kurtosis,D11_lbp_entropy,D11_lbp_uniform_ratio,D11_high_freq_mean,D11_low_freq_mean,D11_freq_ratio,D11_skewness,D11_kurtosis,D12_lap_L0_mean,D12_lap_L0_var,D12_lap_L0_skew,D12_lap_L0_kurt,D12_lap_L1_mean,D12_lap_L1_var,D12_lap_L1_skew,D12_lap_L1_kurt,D12_lap_L2_mean,D12_lap_L2_var,D12_lap_L2_skew,D12_lap_L2_kurt,D14_mouth_open_px,D14_mouth_ratio,D14_oral_sharpness,D14_oral_mean,D14_oral_std,D14_oral_edge_density,D18_ela_mean,D18_ela_std,D18_ela_center_ratio,D18_ela_max,D19_noise_mean,D19_noise_var,D19_noise_std,D19_noise_skew,D19_noise_kurt,D19_noise_energy,D20_h_ratio_L0,D20_grad_energy_L0,D20_h_ratio_L1,D20_grad_energy_L1,D20_h_ratio_L2,D20_grad_energy_L2,D22_eye_area_diff,D22_eye_bright_diff,D22_eye_nose_area_diff,D22_eye_nose_bright_diff,D22_total_specular_ratio,D22_total_specular_brightness,D23_lip_red_ratio,D23_lip_red_mean,D23_lip_hue_mean,D23_eye_red_diff,D23_eye_hue_diff,D23_lip_eye_red_contrast,D23_lip_face_red_contrast,D23_face_red_ratio,D23_face_hue_mean,D24_nlm_diff_mean,D24_nlm_diff_std,D24_nlm_grad_loss,D24_nlm_sharpness_loss,D25_h_diff_mean,D25_h_diff_std,D25_v_diff_mean,D25_v_diff_std,D25_d_diff_mean,D25_d_diff_std,D27a_H_energy,D27a_H_std,D27a_H_skew,D27a_H_kurt,D27a_V_energy,D27a_V_std,D27a_V_skew,D27a_V_kurt,D27a_D_energy,D27a_D_std,D27a_D_skew,D27a_D_kurt,D27b_smooth_jaw,D27b_smooth_left_eb,D27b_smooth_right_eb,D27b_smooth_left_eye,D27b_smooth_right_eye,D27b_smooth_outer_lip,D27b_smooth_inner_lip,D27b_smooth_nose_bridge,D27b_smooth_nose_bottom,D27b_smooth_diff_eb,D27b_smooth_diff_eye,D27b_sym_dist_mean,D27b_sym_dist_std,D27b_nose_offset,D27b_mouth_offset,is_real,dataset,filename
0.0004871002418704649,0.2208854671709518,0.25407303001168186,0.12110109026142035,227.24773921422783,10660.206236462574,5.433127295529875,88.03520552676868,11655.524359170464,4.96282361372391,0.46018168,3.3333359,0.47056505,0.4577738,0.10897928087314869,0.06448258617825679,2.800003,0.09873533644592125,0.3088111,0.35945025,-0.0053581027,1.8557897,-0.021857075,0.31634843,132356.6113572657,68.67357509860916,1927.3295330829046,-0.2110362,389.784,-3.1128238025131227,171.3710872448398,-3.88887404016322e-05,0.0001731159920908035,0.013157355056803913,0.1788330078125,97.71916852633602,87.91580799625866,101.99013414138389,2.403268327048117,1072.2831,1227.742,212.73222,6.92278,14.585203,2.6310792,-0.23027576510842754,8.586071921909637,2.8583301854697596,0.3267195766989973,14174.133902862142,92.18825326667097,153.75205893215997,-0.8987916108843801,-0.43590996301617047,-0.06920318,131.64204,-0.5192971437697329,4.373668460233416,-0.11770332,226.41203,-0.44487036779460837,3.4335136498621237,0.0030756593,339.5937,-0.3882356994827922,2.5805866989634154,25.079872,0.3095337016136619,234.15159420612315,0.7113427,0.14322644,0.12352594339622641,1.1035676,0.7736132,1.0862039911004426,7.3333335,-0.011737929,54.904892,7.4097834,-0.08559004193132771,0.21045965154247703,54.905032249395326,0.49082343861978495,9.92252292443495,0.5246761264718841,9.659099265484269,0.5572343831990785,9.232123115112623,0.003888888888888886,0.0007284906845300424,0.007777777777777772,0.02744510538297716,0.07805555555555556,0.790082008821051,0.93,19.34169653524492,18.816666666666666,0.01759999999999995,29.959199999999996,-0.06999999999999995,-0.014399999999999968,0.9444,17.8178,3.202852,4.2051206,0.15616520315071583,0.4446774231183212,1.4527718,1.8804057,1.7023658,2.2298393,2.2613397,2.7607555,20.513103,4.5291085,-0.9031654899486204,14.934317062574081,13.0998125,3.6193662,-0.10231119159270409,12.01229622183298,0.48560563,0.69685215,0.10988191412686897,27.078704190314113,0.12116735395806312,0.17258115987501102,0.1452030729978762,1.2375683745779542,1.1760702515312114,0.5972830281056322,0.9755849522620438,1.6545519623148381e-06,0.34374973194526975,0.027378086877134833,0.06149812304674285,99.14724,44.163815,3.0833359,6.5999985,0,SD1.5,10049200_1891-09-16_1958_face1.png
0.010934560601988714,0.21000055233082096,0.2086749707283433,0.1714453209394482,216.4572241404444,11763.381917060267,5.215891785362358,87.03326604201344,12699.935948431377,4.594978948311386,0.4451353,7.5,0.35199887,0.42261982,0.24253562760234204,0.27886843804783434,13.599998,0.03275609005984156,0.29588574,0.30375865,-0.00035272777,1.7479737,-0.0098457,0.32494843,128856.32567508859,70.3143469813949,1832.57513401367,-0.29584348,311.95572,0.8222018219361815,143.30237348859723,2.086058926603233e-05,0.000134566203196519,0.011600267376078837,0.17376708984375,96.62181453337669,85.42887864365748,83.79592202012499,2.5275560497522527,889.83386,735.8251,134.09673,5.018342,11.579889,2.2401564,-0.4027076508287175,7.529041443769488,2.7609974941700584,0.35745779791147286,13027.444514057175,81.09943731566001,160.63544686155518,0.036801630640324504,-1.2205754186311262,0.040811617,92.0865,-0.42218769567278835,3.238597524803689,0.12483725,169.08307,-0.48082095047810813,1.7148343776610773,0.4951759,361.11798,-0.08528119127571991,0.1495316139967695,18.248287,0.26731858612081044,93.03037070907212,0.4969176,0.20383006,0.16255144032921812,1.075187,0.7468392,1.0526627108668638,7.3333335,0.042641893,49.69972,7.049803,0.091150728185864,0.25031731909583854,49.701529326793874,0.3979484158010856,9.79511181947848,0.428228041612456,9.55298584342996,0.44476478172287676,9.211985581945564,0.034444444444444444,0.07497075056201807,0.0788888888888889,0.03816444992915591,0.06999999999999999,0.5884617662058536,1.0,98.36555555555556,98.36555555555556,0.39359999999999995,21.558799999999998,0.0016000000000000458,0.07799999999999996,0.922,29.448,2.9506853,3.992681,0.19371272786499721,0.5347044556872415,1.17063,1.473029,1.6866956,2.2470171,2.0042517,2.4933057,20.029003,4.475298,0.14865374706418555,10.816279451825944,6.3141932,2.5128057,-0.06702855885389897,17.045296216234384,0.2858829,0.5346767,0.08147495650523119,16.374001251574565,0.13303603181589002,0.21778719604094787,0.07652209890513602,0.8914178783835336,0.8223759985590519,0.6873164263652042,1.0973483519232086,0.0,0.2464543426262616,0.14126509713581187,0.06904187982448173,108.09854,51.638306,5.5,3.699997,0,SD1.5,10126400_1964-07-07_2010_face1.png
0.017300456866433753,0.2567342889340781,0.3258973426329507,0.12015389601150861,265.4829108638385,9792.448415716111,5.603892322852279,116.44552639552653,10988.325460287655,5.276359401594553,0.43455142,4.1666718,0.4708923,0.3725058,0.2146332269398165,0.2367601246346814,4.7999954,0.23291093802973756,0.32414776,0.27727398,-0.015738377,1.9040151,-0.024125772,0.34124154,153485.96255382313,80.1820199449106,1914.2191821190977,-0.08294942,635.3309,-1.218338174938865,180.56497893634372,3.972198828959682e-06,0.00026209014155560267,0.01618919829873001,0.15228271484375,91.62015139406806,109.07957224493433,129.40205717939955,2.4057706274084385,2836.5103,816.94934,172.35437,8.571899,13.127922,2.927777,-0.505199231939487,13.539098538192096,2.762002003739963,0.26845553034338276,16014.405758417588,123.27654220614733,129.90634991798677,-0.13436828139880086,-1.4979952766346332,-0.0017010644,176.88547,-0.03417857621355229,5.352406221869572,0.036947846,362.2051,-0.10156608822681214,1.4570259807509984,0.10114038,672.8085,-0.05727643951242848,-0.5529774079152734,35.468296,0.34420642098169835,421.57219555421983,0.277733,0.27766356,0.15351506456241032,1.3379804,0.87018365,1.2882861731271253,10.333333,0.078804106,72.781784,8.531224,-0.07525543509589512,-0.0687973373151296,72.7879938188659,0.2582504911220494,10.132489149350109,0.263412184318479,9.905252201942336,0.2648702433852917,9.567295560932873,0.07194444444444445,0.1882286213963156,0.0675,0.07936200543317459,0.15601851851851853,0.6099038712275423,0.9255555555555556,28.559423769507802,29.698888888888888,0.06599999999999995,5.5944,0.22555555555555562,0.30995555555555554,0.6156,21.088,2.4500134,3.4073672,0.07453684365313931,0.29818506644947945,1.305323,1.8777303,2.1498175,3.6431592,2.4719825,3.855323,48.29605,6.9495234,0.2335166075443102,26.505709884577463,12.106183,3.4793906,-0.1270116913758578,18.06263012784787,0.72125065,0.8492552,-0.2860517248684144,17.976816957608253,0.16754013519767036,0.06389556169542268,0.2012686956057433,0.9191412886351561,0.7931151796612013,0.5636846469362083,0.789031596278852,0.03565335116934233,0.12541661407563695,0.1373731339103206,0.12602610897395483,121.89557,57.480377,10.5,12.25,0,SD1.5,10525500_1916-02-14_1951_face1.png
0.0,0.10148980384499703,0.10002338915718192,0.01702802324907382,101.30113022546156,12192.966360382969,5.4572023649556565,46.44890530694038,12881.166057671282,4.8726820747111,0.4494575,4.666664,0.2396929,0.42410642,0.3258363217147895,0.40049745698362116,5.2000046,0.11231755927518494,0.3691457,0.3054622,0.009977156,0.9368683,-0.017231155,0.2990679,97325.12514086482,62.84538006510465,1548.644044978276,0.072883636,103.62253,1.8940998884370166,172.88460345763656,1.6579048766483558e-06,6.582846983682054e-06,0.0025657059425589,0.05718994140625,59.212324408295146,47.798002381347075,47.1086081674032,2.7613611649395198,141.08412,73.721306,3.0177398,0.12261569,1.7371624,0.35012054,0.09987935162587498,0.4751047496927634,2.464680342861571,0.2791005290829491,8159.912145525727,39.66754117857127,205.70753057480277,0.34929548892863677,-1.1402759612503692,0.027831808,8.91332,-0.18430831882637222,5.398550577113571,0.13630013,52.941597,0.011954324504091552,2.888911405385124,0.3327596,220.8596,0.025734919304852104,0.8053848784001834,13.601471,0.29960348477378845,20.496745541838134,0.26697895,0.11414213,0.03611111111111111,0.65632004,0.45458898,1.2288613503328338,3.3333333,0.05320478,9.223608,3.0370393,-0.10539083774307705,0.11900576168244159,9.226438625369525,0.3836661844072937,9.085439517033914,0.38995289752899737,9.037471456696645,0.4045914325446749,8.92896911360906,0.006666666666666666,0.3361990950226244,0.004166666666666666,0.11727684080625254,0.0036111111111111114,0.624009324009324,0.5544444444444444,8.501002004008017,10.115555555555556,0.2148,1.756400000000001,0.08484444444444439,0.2871444444444444,0.2673,12.4,1.3487973,1.9179677,0.07256107285203921,0.46447870762825577,0.3755848,0.34514403,0.43569925,0.46393296,0.4907632,0.5084627,1.0627583,1.0308936,-1.387920804148359,24.119068012452313,0.45833462,0.67699957,-0.00521801990868403,14.752462538273825,0.0844544,0.29056385,-0.006212998678306727,0.12030898437324611,0.142204299524616,0.06993686648583061,0.24201902616469562,0.7172665511251702,0.5419290404549574,0.37197228499648477,0.8112917069037376,0.00045511509384768816,0.1809833997819456,0.172082159678865,0.17533751067021286,101.947525,52.017754,12.5,14.399994,0,SD1.5,10623500_1931-09-25_1956_face1.png
0.0,0.16213048373318234,0.1935621288686453,0.10050771719598878,168.93254485971195,11859.56449032654,5.510951357162053,73.14033890112387,12544.715823801782,5.080399534175402,0.44107184,0.0,0.33367327,0.4331122,0.2367601246346814,0.2161372813756042,0.0,0.03384487260896412,0.28276706,0.32387736,-0.022574577,1.4246131,0.008940681,0.31178883,111254.25901592587,66.18723978521487,1680.9019033888812,-0.23678559,242.39906,-2.2676950309083526,156.81319893185446,5.372998425111448e-06,7.669302303234436e-05,0.008757455282920054,0.1214599609375,83.29856667252521,69.13676537926928,79.03025455359445,2.401503868199541,1354.2072,359.62735,86.25897,2.1643584,9.287471,1.4711609,0.24721357896424795,13.30413854205339,2.67931811215255,0.2925799949425183,11419.563486979583,54.37239561511478,210.0250163297952,-0.19044566691543843,-1.509160764341793,0.003640037,69.611725,-0.33648154420360993,6.222027908673585,0.04396271,134.91245,-0.4235348319133155,3.3648302831965946,0.34546912,229.32974,0.007396238100505923,0.3968675048072696,16.0,0.24217419114343486,36.51821130724748,0.46737525,0.13543527,0.06797853309481217,0.9677226,0.70311904,1.4964449221128133,7.0,-0.017751148,15.127237,3.889375,0.05619071740550687,0.27149068064061366,15.127550977559796,0.3108333151549389,9.640112853219868,0.33490460109062914,9.423650965764134,0.37615175327271266,9.057376902238344,0.009722222222222215,0.04802717750253355,0.07722222222222222,0.04146029040256726,0.10685185185185185,0.5261862643760241,1.0,52.36,52.36,0.027599999999999958,9.5932,0.01200000000000001,0.008600000000000052,0.9914,16.9914,2.1814532,3.0603056,0.1372622338716552,0.3827276665572213,0.7646123,0.9830143,1.083578,1.6216272,1.2777531,1.7909096,11.289263,3.3598905,-0.6131723479766754,14.625184231692007,2.9343114,1.7129601,0.21213826090253957,18.63868860674752,0.1747093,0.41798243,0.00984507010465388,5.01528769490359,0.10757840173370398,0.19329116181572709,0.16966074502921238,0.9414451284602688,0.9046577884751916,0.6675994937959745,1.1033128550820896,0.0,0.21043912624667843,0.023630416786514702,0.036787339985077216,108.86735,52.987362,1.5,5.9000015,0,SD1.5,11035100_1984-08-03_2009_face1.png
0.09222991131416286,0.2716135058073323,0.38482239357643794,0.16539566108625647,287.2425444718006,12095.523925367286,5.590455074800681,131.68933658096466,12000.461298790804,5.0742407954850846,0.46720272,0.5,0.32951885,0.4191079,0.27767067018835434,0.299812675179399,0.5999985,0.06543787681107816,0.37887275,0.307183,-0.066346414,2.4125037,0.026570486,0.53279537,154319.75649525967,129.62464690184044,1190.5124449180364,-0.090598404,652.3736,2.1855972275011735,131.7622444023199,9.23688131305912e-06,0.0005746830725097589,0.023972548310719054,0.15264892578125,91.71043403736134,107.73534628418062,137.69655143907994,2.2820504463238844,2470.754,1737.8638,419.48843,30.547348,20.476286,5.5269494,0.3786418434219816,18.12035572090762,2.7995717904398134,0.3233812043132161,16739.343604545636,337.186810521796,49.6441231761035,-0.07507705821393179,-1.0137283391507987,0.046720095,243.64084,-0.07939345969322703,6.359178614088565,0.14360526,350.67636,-0.09975891814854286,1.8042568454410075,0.13439465,634.9601,-0.26534023858474254,0.019292719860442897,21.587032,0.3426081512228821,207.21214419988104,0.52165085,0.13275771,0.25073170731707317,1.7347769,1.3019415,1.1387491471419933,19.333334,0.047313515,85.53733,9.248639,-0.08203613556116586,0.2692859628793207,85.53956429723193,0.3964886997891814,10.246167559421837,0.4173621229459319,9.914532883936124,0.41560402985134104,9.51527000774102,0.028055555555555542,0.10490646688228551,0.058055555555555555,0.13204383860222718,0.10601851851851851,0.5603779110503706,0.9633333333333334,105.97231833910034,108.24111111111111,0.04039999999999999,19.3536,0.13173333333333337,0.05033333333333334,0.913,70.1784,2.3864384,3.5337303,0.06698507905765662,0.18202127012177932,2.163303,3.9057767,3.126666,5.8760457,3.5573409,6.1424503,90.09373,9.491747,0.3153931354724878,24.578686772723696,33.032772,5.7474017,-0.5406935583612946,30.50698588779563,3.5231936,1.8770157,1.2695561229494312,78.67731062775371,0.1447837820460408,0.18133282777184806,0.2636007908945737,0.8283714565882825,0.8236196237223373,0.40470348840207365,0.9555108297585738,0.004098744561088823,0.18392494800025422,0.08226796312272566,0.00475183286594516,109.48644,50.681137,12.5,4.600006,0,SD1.5,1138200_1963-02-24_2014_face1.png
0.017250067186240257,0.2502777772193908,0.26150446994070353,0.15523077814839986,261.49436064056175,10003.762715300063,4.4494087610857305,111.19534178796994,11020.555188402372,4.436531398369614,0.4402971,14.0,0.48056778,0.38148525,0.07352146090570208,0.10226199005628306,15.400002,0.174180678366708,0.29429534,0.21410966,-0.013890755,2.5558512,0.012157376,0.58752275,124786.84871328536,126.18070856080625,988.9534553072933,0.12639423,404.9835,0.33497786227972687,116.52457480540606,-1.496985843624421e-05,0.00039316375594455644,0.019828357368792716,0.2034912109375,102.66166292250998,95.58174154556164,91.01630804203076,2.2642038424824436,988.9944,1115.2557,180.57172,24.869305,13.437654,4.986906,0.5771764451293738,21.845998818324663,2.8897571732951266,0.3199798437692127,12880.658252798597,382.20893061613856,33.70056842558286,-0.05625757641947977,-0.9207862893838863,-0.008669436,135.9827,-0.9155766282707706,7.626375854937313,0.056646492,200.91899,-0.596982405558135,1.8404465593802426,0.6013311,418.8824,-0.2718561531265325,0.20974653785303943,25.495098,0.3101556674450608,460.97493886489303,0.4484716,0.20812888,0.17128537735849056,1.5986125,1.0602548,1.101979324517193,12.666667,0.0142670665,60.62628,7.7862883,-0.06634162815582988,-0.044660516405627515,60.62648229642569,0.4950326303222394,9.970994069047787,0.5337244651357321,9.633721098775263,0.5850280893854123,9.2802899301188,0.059166666666666666,0.30921296170158663,0.03472222222222222,0.03146026125908636,0.06314814814814815,0.5957548668651874,0.7311111111111112,48.297872340425535,39.53888888888889,0.011600000000000055,43.7048,-0.2664888888888889,-0.19448888888888882,0.9256,36.522,3.234967,4.3288827,0.17985767549255222,0.45206516131583396,2.6239283,3.6295462,2.993228,4.5673747,3.9501157,5.587428,51.08983,7.147715,-0.48594932641256156,17.82202879386846,33.86072,5.818988,-1.309774520272464,24.654158932067354,3.390436,1.8413112,0.08690918191249795,23.55368713796736,0.1221273090258793,0.042951095741532226,0.11953493670503516,1.2093656951500658,1.1441936387539562,0.5309237912564557,0.8762239963259899,2.0372799069273695e-07,0.12714647045163216,0.07658384096350293,0.06517205639610957,96.70785,44.157413,6.5,21.300003,0,SD1.5,1157400_1938-10-01_1961_face1.png
0.14819604944907283,0.24243739005426118,0.35504750010276864,0.22481504023270144,249.41567206150896,10786.427582644026,5.578697482755531,100.4488983271239,12422.819164921668,5.120151392994715,0.4614013,3.5,0.4012836,0.3959347,0.19083134194171125,0.21265427350614313,4.4000015,0.11384199912532654,0.32317102,0.28776234,-0.016544612,2.0074887,0.0021662563,0.363719,171994.65983675033,81.66273263128325,2106.158491011656,-0.14213236,638.36786,-1.4715270272884464,149.97847173597893,3.284077222443769e-05,0.0003043843278352537,0.017446613649509574,0.11846923828125,82.40654657244613,101.6359426114505,139.4570138237521,2.1525640005088773,2345.5046,1413.7281,254.00162,14.65354,15.936902,3.827984,0.35202565875595454,11.098984528259837,2.790499901338685,0.2655580750651576,18025.081630314755,179.08731031227336,100.64968588916129,-0.08307683326560268,-1.5825727384681632,0.06752563,199.31958,-0.6064438188266146,8.002779158337201,0.23587802,361.71567,-0.3697072421774691,2.0416005425230885,0.7866281,655.62415,0.11289812400269193,0.11968337757529479,23.259407,0.294210821810761,438.5609941567277,0.4965504,0.27213117,0.24162531017369726,1.214436,0.9338681,1.3527074156487837,14.333333,0.033817176,58.548016,7.6516676,-0.032657527939360366,0.2826605888705589,58.54915933216877,0.3938255563033322,10.166132387375452,0.40429721410512637,9.91733538341892,0.422032300087755,9.555631737128598,0.025833333333333347,0.1173253260900319,0.08361111111111112,0.007302516966382534,0.1560185185185185,0.7394493784045605,0.96,81.86574074074075,80.66444444444444,0.24719999999999998,10.968399999999999,0.2832,0.4260999999999999,0.5339,32.6606,2.3089728,3.2959092,0.06024513633224249,0.24999266947061516,1.611188,2.738728,2.0240061,3.5828545,2.4496338,4.215293,42.741234,6.537487,-1.835910635069921,34.2068941526117,20.427282,4.5196548,-0.29942765263127696,19.956981747208058,1.2268891,1.1076503,-0.5254700135624351,24.98772624685467,0.10327048934460943,0.13059430704249486,0.24378931632256687,0.9593214452842653,0.889731910436918,0.6260188628574891,0.9664251163392771,0.005823166322434979,0.25416444525740434,0.113195009280072,0.06958953484734731,111.87879,52.869484,6.75,2.600006,0,SD1.5,11736200_1930-09-26_1953_face1.png
0.12731792528890085,0.18566183960134244,0.3217125156405333,0.10200478471420815,192.46065404076003,11402.757059112884,4.560266057511421,84.88834574979363,12586.328445340085,4.711435098091911,0.4669369,3.3333282,0.41393822,0.4260233,0.3144287752737697,0.2794245471686678,2.5999985,0.17698845440385091,0.3093451,0.3271662,-0.015687987,1.693706,-0.009004264,0.33033913,152367.18731360795,72.11749893037421,2112.7630250731204,0.17067085,526.4432,3.229022463803521,346.55965512167256,6.065260363773448e-05,0.00019811034523372666,0.014075167680483478,0.098388671875,75.94906109647982,78.29467315205305,130.49921310061745,1.838510702786825,1271.7374,1265.6354,203.88687,8.198538,14.277265,2.8632987,-0.39464535978060417,35.031687582328956,2.7357057994502822,0.26089695135670843,15588.55180738789,98.7819850963367,157.8076370339955,1.034842859349119,-0.020645476545396058,0.08267187,147.95984,0.7443416773399404,10.804183147292594,0.25408137,277.46234,0.49158340893515384,4.845758879769668,1.12699,598.2321,0.6614147008924751,2.977820901519009,26.076809,0.32966386487190846,298.309658023878,0.24003552,0.22137332,0.18393300248138958,1.0617721,0.8566047,1.684894558614549,9.666667,0.015262341,18.026186,4.2457256,-0.035313025499766476,0.45826660678177555,18.02641888941145,0.5086797826322366,10.025608013362707,0.5470417765188177,9.795514496642182,0.6041630696660694,9.457561916676559,0.00972222222222223,0.0791674176730152,0.027499999999999997,0.06111121936352576,0.08037037037037037,0.47800146213447925,0.74,10.732732732732734,11.733333333333333,0.15200000000000002,2.1991999999999994,-0.05520000000000003,-0.01870000000000005,0.7587,15.5126,2.0650363,2.9732456,0.062348031634283076,0.25750949591179895,1.2055371,2.1811879,1.4826642,2.6906002,1.8701904,3.2724195,24.790543,4.978998,0.5954022330711113,27.264744889563307,17.798113,4.2187304,0.45524157268782184,31.91171440855409,0.5938613,0.7706235,0.22195789008883338,41.27020077159548,0.10738556252481456,0.1367236635791141,0.14228552827036056,0.8636741811563884,0.7756940137557056,0.5248976400946442,0.9077517543525911,0.03565549956135159,0.24945379065697845,0.005561864691246449,0.08798016740068282,108.47137,48.814613,1.25,2.0999985,0,SD1.5,1235700_1943-03-19_1983_face1.png
0.003562288164902815,0.19080847336547035,0.2539101869698296,0.04199984424739278,203.55302286473852,10907.771837575112,4.661524982130917,89.86840567495487,11404.536750781603,4.703027368518134,0.48543367,3.6666718,0.50615835,0.4413949,0.19354838085327802,0.20640626640795662,5.5999985,0.03763549757590551,0.3650799,0.34744516,-0.008041088,2.4733667,0.01383426,0.53435564,109345.59318030547,126.95787188890036,861.2746156828948,-0.0044936263,342.91687,1.2621112983798264,210.91292195638152,9.973314772101731e-06,0.00024153273314475354,0.015541323403904623,0.1268310546875,84.85982329694968,76.59723059402657,96.57006383550085,2.114569483799552,933.4602,824.67633,130.67796,11.885936,11.429214,3.4472618,-1.09808344512293,12.927472399067602,2.8700157688043615,0.3195389266616567,11557.998911777195,277.67383299028995,41.62437182389094,0.4924969524722548,-0.7383493936145724,0.027397685,100.15421,0.12407400423291697,7.433867872818835,0.11940986,191.98965,0.04448660440957043,2.5429184167817196,0.3093622,397.05334,0.1510950121347392,1.0992435359190855,27.294687,0.3248446956790232,267.1939324879144,0.2737914,0.1943148,0.23388429752066114,1.5603628,1.123547,1.0014398890153124,11.333333,-0.23020792,46.326393,6.8063493,-0.530324009025835,26.275376954646017,46.379392335892646,0.4578719872673077,9.843055002304627,0.468983583935221,9.582043920842406,0.46597324632353515,9.249430910514208,0.03388888888888889,0.09184696301546054,0.018888888888888893,0.0562420776391364,0.06240740740740741,0.45878802295734733,0.9755555555555555,66.82346241457859,67.53444444444445,0.03479999999999994,9.901599999999998,0.02475555555555553,0.026655555555555543,0.9489,22.7273,2.7558277,3.8579113,0.13901717154129462,0.5697611366897833,1.9639454,2.9076092,2.6994958,3.5825124,3.0647247,4.123374,32.441517,5.6956406,-0.04636867166564355,16.93048858042089,19.395664,4.4039874,0.04765061258442355,20.97509890685665,2.801421,1.6737417,-0.10209175487900403,20.86675156178249,0.1203328536377284,0.1658254966317087,0.22855243340120987,0.9925135655525539,0.9218184105958103,0.5850955423614947,1.0795666534898125,0.00272462502352421,0.20996108195701324,0.06272693676950117,0.07069515495674361,99.76629,42.22754,6.4166718,2.5,0,SD1.5,1235700_1943-03-19_1983_face2.png
